Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,★★ The Big E,Boulder,V5,gb4,"-36.76649, 141.85169"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Sausage Of The Century,Trad,21,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Oogie Boogie,Trad,21,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Boogie Boogie,Trad,22,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Limp,Trad,18,gb2,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ The Wizard of Id,Trad,20,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Popeye,Trad,20,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Asteroids,Trad,22,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Vogon Destructor Fleet,Mixed,23,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Hyperspace Bypass,Mixed,22,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Hyperspace,Trad,22,gb3,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Letting Go,Mixed,27,gb4,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Failing New Romantic,Mixed,25,gb4,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,★ Slime Time,Mixed,28,gb4,"-36.76504, 141.84804"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Yakshini,Trad,16,gb2,"-36.76466, 141.84760"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,The Last In Line,Trad,19,gb3,"-36.76466, 141.84760"
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Nothing Too Serious,Trad,16,gb2,"-36.76466, 141.84760"
