Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,19 R,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,7,gb1
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,4,gb1
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,9,gb1
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,16 R,gb2
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,20 R,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Sport,29,gb4
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Sport,26,gb4
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Mixed,24,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Mixed,22,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Mixed,24,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,17,gb2
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,13,gb2
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,DeclarationCrag,Trad,5,gb1
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V0,gb2
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V1,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V3,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V4,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V3,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V1,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V0,gb2
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V0-,gb2
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,23,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V3,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V3,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V2,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V3,gb3
Australia,Victoria,NorthWest,Arapiles,DeclarationCragArea,BrainDeathBoulder,Boulder,V5,gb4
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,20,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,20,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Mixed,22,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Mixed,27,gb4
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Mixed,25,gb4
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ComicStripWall,Mixed,28,gb4
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Trad,19,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Trad,24 R,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Trad,22,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Mixed,23,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,TheThimble,Trad,24,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Sport,26,gb4
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Mixed,22,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,20,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,18,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Mixed,21,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,5,gb1
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Mixed,22 X,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,14,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,24 R,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,14,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,19,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,12,gb1
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,6,gb1
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,15,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,19,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,20,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,16,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,12,gb1
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,12,gb1
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,17,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,21,gb3
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,12,gb1
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,14,gb2
Australia,Victoria,NorthWest,Arapiles,ColosseumWallArea,ColosseumWall,Trad,11,gb1
